timestamp,title,price,original_price,shipping,item_url,discount_percentage
2025-11-01T17:52:38,Apple Watch Series 10 46mm GPS + WiFi + Cellular Unlocked Aluminum - Excellent,284.79,599.99,"Free 2-4 day delivery Get it between Tue, Nov 4 and Thu, Nov 6 to 94112.  Located in: Inglewood, California, United States",https://www.ebay.com/itm/316169970498?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,52.53
2025-11-01T17:52:38,Apple iPhone 15 Pro A2848 256GB Unlocked - Very Good Condition,536.99,1199.99,"Free 2-4 day delivery Get it between Tue, Nov 4 and Thu, Nov 6 to 94112.  Located in: Addison, Texas, United States",https://www.ebay.com/itm/356227813818?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,55.25
2025-11-01T17:52:38,"Acer Portable Monitor 15.6"" Full HD IPS 1920x1080 60Hz 5ms 300Nit Good Condition",38.63,139.99,Shipping info unavailable,https://www.ebay.com/itm/256905415945?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,72.41
2025-11-01T17:52:38,Apple iPhone 14 Pro Max 128GB Network Unlocked Very Good Condition,458.99,899.99,Shipping info unavailable,https://www.ebay.com/itm/355094939620?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,49.0
2025-11-01T17:52:38,Samsung Galaxy S20 FE 5G SM-G781V Unlocked 128GB Cloud Navy Good,103.99,499.99,"Free 2-4 day delivery Get it between Tue, Nov 4 and Thu, Nov 6 to 94112.  Located in: Clive, Iowa, United States",https://www.ebay.com/itm/196518596102?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,79.2
2025-11-01T17:52:38,"Acer 15.6i"" Portable Monitor FullHD 1920x1080 IPS 5ms 60Hz Very Good Condition",40.47,139.99,Shipping info unavailable,https://www.ebay.com/itm/267229717756?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,71.09
2025-11-01T17:52:38,"Acer 31.5"" Nitro Curved Monitor LED WQHD 144Hz 1 ms 2560x1440 XZ322QU V3bmiiphx",121.43,249.99,Shipping info unavailable,https://www.ebay.com/itm/256547414823?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,51.43
2025-11-01T17:52:38,Apple iPhone 16 Pro 128GB Unlocked Very Good Condition,664.99,1399.99,Shipping info unavailable,https://www.ebay.com/itm/356605660694?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,52.5
2025-11-01T17:52:38,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,614.99,1299.99,"Free 2-4 day delivery Get it between Tue, Nov 4 and Thu, Nov 6 to 94112.  Located in: Addison, Texas, United States",https://www.ebay.com/itm/356227859677?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,52.69
2025-11-01T17:52:38,Apple MacBook Pro 2024 - M4 Pro 14CPU/20GPU 24GB 16.2in - 512GB SSD - Excellent,1699.0,3199.0,Shipping info unavailable,https://www.ebay.com/itm/167797496394?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,46.89
2025-11-01T17:52:38,"Lenovo Legion 5 15.1"" OLED WQXGA 165HZ RTX 5060 AMD Ryzen 7 260 Gaming Laptop",999.99,1399.99,Shipping info unavailable,https://www.ebay.com/itm/127210724599?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,28.57
2025-11-01T17:52:38,"Acer 15.6"" Portable Monitor FHD 1920x1080 60Hz Black PM161Q Very Good Condition",37.71,99.99,Shipping info unavailable,https://www.ebay.com/itm/277333168153?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,62.29
2025-11-01T17:52:38,Apple iPhone 16 Plus 128GB Unlocked Very Good Condition,602.99,1399.99,Shipping info unavailable,https://www.ebay.com/itm/356605671415?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,56.93
2025-11-01T17:52:38,Samsung Galaxy S23 Ultra 512GB S918U Unlocked - Excellent,441.99,1379.99,Shipping info unavailable,https://www.ebay.com/itm/256482045980?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,67.97
2025-11-01T17:52:38,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Excellent,627.99,1419.99,Shipping info unavailable,https://www.ebay.com/itm/256754180033?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,55.78
2025-11-01T17:52:38,Apple iPhone 16e 128GB Unlocked Excellent Condition,376.99,1199.99,"Free 2-4 day delivery Get it between Tue, Nov 4 and Thu, Nov 6 to 94112.  Located in: Addison, Texas, United States",https://www.ebay.com/itm/357518005199?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,68.58
